"","names","Joincount","Expected","Variance","z.value","p","transect"
"633","tha.mon:eri.coo",0.583333333333333,0.146627565982405,0.0382615167066621,2.23258414707452,0.0255763804816309,4
"634","tha.mon:eri.fas",0,0,0,NA,NA,4
"635","tha.mon:lar.tri",0.291666666666667,0.6158357771261,0.157222233352667,-0.817550613351711,0.413613837474954,4
"636","tha.mon:men.spi",0.625,0.117302052785924,0.0306505959464643,2.89991952396513,0.00373258478498661,4
"637","tha.mon:noID",1.15,0.645161290322581,0.16448140217322,1.24478471891898,0.213210894686741,4
"638","tha.mon:PG",0,0,0,NA,NA,4
"639","tha.mon:sal.mex",0.2,0.733137829912023,0.186134760891475,-1.23573616535909,0.216556649822513,4
"640","u2:amb.dum",0,0,0,NA,NA,4
"641","u2:amb.sal",0,0,0,NA,NA,4
"642","u2:cyl.aca",0,0,0,NA,NA,4
"643","u2:cyl.ech",0,0,0,NA,NA,4
"644","u2:cyl.ram",0,0,0,NA,NA,4
"645","u2:dense.u3",0,0,0,NA,NA,4
"646","u2:ephedra",0,0,0,NA,NA,4
"647","u2:eri.coo",0,0,0,NA,NA,4
"648","u2:eri.fas",0,0,0,NA,NA,4
"649","u2:lar.tri",0,0,0,NA,NA,4
"650","u2:men.spi",0,0,0,NA,NA,4
"651","u2:noID",0,0,0,NA,NA,4
"652","u2:PG",0,0,0,NA,NA,4
"653","u2:sal.mex",0,0,0,NA,NA,4
"654","u2:tha.mon",0,0,0,NA,NA,4
"655","u3:amb.dum",0,0,0,NA,NA,4
"656","u3:amb.sal",61.8678571428571,65.8211143695015,9.29131530373979,-1.29692981517844,0.194655336734315,4
"657","u3:cyl.aca",2.48333333333333,2.45601173020528,0.356039707488942,0.0457885573717989,0.963478779140458,4
"658","u3:cyl.ech",9.07619047619048,8.841642228739,1.27835127551916,0.207446966102436,0.835660806602276,4
"659","u3:cyl.ram",4.34166666666667,4.4208211143695,0.640349677873782,-0.0989160408570109,0.921204932606064,4
"660","u3:dense.u3",0,0,0,NA,NA,4
"661","u3:ephedra",36.25,39.2961876832845,5.60966938543766,-1.2861393465624,0.198394434377701,4
"662","u3:eri.coo",1.04166666666667,2.45601173020528,0.356039707488942,-2.37031552584334,0.017772910624718,4
"663","u3:eri.fas",0,0,0,NA,NA,4
"664","u3:lar.tri",8.825,10.3152492668622,1.490496679128,-1.2206563380678,0.222216165721278,4
"665","u3:men.spi",1.16666666666667,1.96480938416422,0.284889743280743,-1.49534756695937,0.134823756987733,4
"666","u3:noID",9.76666666666667,10.8064516129032,1.56115383637466,-0.832186517184859,0.405303673038661,4
"667","u3:PG",0,0,0,NA,NA,4
"668","u3:sal.mex",8.80833333333333,12.2800586510264,1.77295137624597,-2.60733565740741,0.00912498617192829,4
"669","u3:tha.mon",9.40833333333333,9.82404692082111,1.4198105332365,-0.348882369002775,0.727177622031061,4
"670","u3:u2",0,0,0,NA,NA,4
"671","yuc.sch:amb.dum",0,0,0,NA,NA,4
"672","yuc.sch:amb.sal",1.74166666666667,0.982404692082111,0.215118080032881,1.63701701524077,0.101626914336745,4
"673","yuc.sch:cyl.aca",0,0.0366568914956012,0.00976782459055866,-0.370899892980001,0.710712094868588,4
"674","yuc.sch:cyl.ech",0,0.131964809384164,0.0345325388346646,-0.71013984389483,0.477617420409569,4
"675","yuc.sch:cyl.ram",0,0.0659824046920821,0.0174849104643369,-0.498995274369535,0.617782713177784,4
"676","yuc.sch:dense.u3",0,0,0,NA,NA,4
"677","yuc.sch:ephedra",0.225,0.586510263929619,0.140089560337487,-0.965867929491575,0.334110271889153,4
"678","yuc.sch:eri.coo",0,0.0366568914956012,0.00976782459055866,-0.370899892980001,0.710712094868588,4
"679","yuc.sch:eri.fas",0,0,0,NA,NA,4
"680","yuc.sch:lar.tri",0,0.153958944281525,0.0401179078261051,-0.768662663239109,0.442093595173814,4
"681","yuc.sch:men.spi",0,0.0293255131964809,0.00782505676118789,-0.331513999356574,0.74025626832313,4
"682","yuc.sch:noID",0,0.161290322580645,0.0419689004011776,-0.787307729394885,0.431101746059629,4
"683","yuc.sch:PG",0,0,0,NA,NA,4
"684","yuc.sch:sal.mex",0,0.183284457478006,0.0474894868601724,-0.841059847114938,0.400314407914273,4
"685","yuc.sch:tha.mon",0.625,0.146627565982405,0.0382615167066621,2.44559791152679,0.0144612176939545,4
"686","yuc.sch:u2",0,0,0,NA,NA,4
"687","yuc.sch:u3",0.725,2.45601173020528,0.356039707488942,-2.90102046897731,0.00371949581207236,4
"688","Jtot",212.885714285714,240.074780058651,12.550557823598,-7.67472408120997,1.65775091971137e-14,4
"689","amb.dum:amb.dum",0,0,0,NA,NA,4
"690","amb.sal:amb.sal",19.3916666666667,13.0659824046921,3.50228735478922,3.38011614045115,0.00072455205843684,4
"691","cyl.aca:cyl.aca",0,0.0146627565982405,0.00576424111245444,-0.193127694491958,0.846858963862341,4
"692","cyl.ech:cyl.ech",0,0.224340175953079,0.0851250313693598,-0.768915142477068,0.441943687517924,4
"693","cyl.ram:cyl.ram",0,0.0527859237536657,0.0205278115976601,-0.368423055082995,0.712557809116964,4
"694","dense.u3:dense.u3",0,0,0,NA,NA,4
"695","ephedra:ephedra",9.03333333333333,4.63343108504399,1.47124418506379,3.627443429579,0.000286241463394346,4
"696","eri.coo:eri.coo",0,0.0146627565982405,0.00576424111245444,-0.193127694491958,0.846858963862341,4
"697","eri.fas:eri.fas",0,0,0,NA,NA,4
"698","lar.tri:lar.tri",1.08333333333333,0.30791788856305,0.115877051466956,2.27790563590534,0.0227322004267137,4
"699","men.spi:men.spi",0,0.00879765395894428,0.00346788657948261,-0.149394439496198,0.881242399134242,4
"700","noID:noID",1.76666666666667,0.338709677419355,0.127113268590529,4.00515827688852,6.19759692355407e-05,4
"701","PG:PG",0,0,0,NA,NA,4
"702","sal.mex:sal.mex",6.46666666666667,0.439882697947214,0.163716480549678,14.8949628512358,3.55382107052693e-50,4
"703","tha.mon:tha.mon",0.916666666666667,0.278592375366569,0.105130640065888,1.9679161621129,0.0490776848760425,4
"704","u2:u2",0,0,0,NA,NA,4
"705","u3:u3",87.8083333333333,82.0307917888563,9.86430484058656,1.83954253606445,0.0658354275289076,4
"706","yuc.sch:yuc.sch",1.16666666666667,0.0146627565982405,0.00576424111245444,15.1733991972515,5.30564199052253e-52,4
"707","amb.sal:amb.dum",0,0,0,NA,NA,4
"708","cyl.aca:amb.dum",0,0,0,NA,NA,4
"709","cyl.aca:amb.sal",0.833333333333333,0.982404692082111,0.318431010386721,-0.264171846935061,0.791647503592706,4
"710","cyl.ech:amb.dum",0,0,0,NA,NA,4
"711","cyl.ech:amb.sal",5.53333333333333,3.5366568914956,1.13055815498543,1.8778514782081,0.0604014857409712,4
"712","cyl.ech:cyl.aca",0.416666666666667,0.131964809384164,0.0508365734242561,1.26270577122904,0.206694939204876,4
"713","cyl.ram:amb.dum",0,0,0,NA,NA,4
"714","cyl.ram:amb.sal",1.54166666666667,1.7683284457478,0.570746052171979,-0.300024579103989,0.764158407349667,4
"715","cyl.ram:cyl.aca",0.333333333333333,0.0659824046920821,0.0257310467438768,1.66668286337838,0.0955774821840451,4
"716","cyl.ram:cyl.ech",0,0.237536656891496,0.0910229539697326,-0.787327058079764,0.431090434054487,4
"717","dense.u3:amb.dum",0,0,0,NA,NA,4
"718","dense.u3:amb.sal",0,0,0,NA,NA,4
"719","dense.u3:cyl.aca",0,0,0,NA,NA,4
"720","dense.u3:cyl.ech",0,0,0,NA,NA,4
"721","dense.u3:cyl.ram",0,0,0,NA,NA,4
"722","ephedra:amb.dum",0,0,0,NA,NA,4
"723","ephedra:amb.sal",13.175,15.7184750733138,4.68993507883442,-1.174475793823,0.240204502049654,4
"724","ephedra:cyl.aca",0.416666666666667,0.586510263929619,0.206788600929118,-0.373495937258045,0.708779368530769,4
"725","ephedra:cyl.ech",0.833333333333333,2.11143695014663,0.732905475800024,-1.49293905961447,0.135453139563624,4
"726","ephedra:cyl.ram",0.625,1.05571847507331,0.370445098973213,-0.707671285359766,0.479149413195693,4
"727","ephedra:dense.u3",0,0,0,NA,NA,4
"728","eri.coo:amb.dum",0,0,0,NA,NA,4
"729","eri.coo:amb.sal",0,0.982404692082111,0.318431010386721,-1.74093577816221,0.0816948363912952,4
"730","eri.coo:cyl.aca",0,0.0366568914956012,0.0143722506680176,-0.305768851803337,0.759780645963652,4
"731","eri.coo:cyl.ech",0,0.131964809384164,0.0508365734242561,-0.585288511985991,0.558353738060732,4
"732","eri.coo:cyl.ram",0.75,0.0659824046920821,0.0257310467438768,4.26420962942969,2.00611037859895e-05,4
"733","eri.coo:dense.u3",0,0,0,NA,NA,4
"734","eri.coo:ephedra",1.41666666666667,0.586510263929619,0.206788600929118,1.82556215664112,0.0679162405189625,4
"735","eri.fas:amb.dum",0,0,0,NA,NA,4
"736","eri.fas:amb.sal",0,0,0,NA,NA,4
"737","eri.fas:cyl.aca",0,0,0,NA,NA,4
"738","eri.fas:cyl.ech",0,0,0,NA,NA,4
"739","eri.fas:cyl.ram",0,0,0,NA,NA,4
"740","eri.fas:dense.u3",0,0,0,NA,NA,4
"741","eri.fas:ephedra",0,0,0,NA,NA,4
"742","eri.fas:eri.coo",0,0,0,NA,NA,4
"743","lar.tri:amb.dum",0,0,0,NA,NA,4
"744","lar.tri:amb.sal",1.29166666666667,4.12609970674487,1.31473242273246,-2.47199458549762,0.0134361551312961,4
"745","lar.tri:cyl.aca",0,0.153958944281525,0.0590660778591609,-0.633484302420303,0.526417428612815,4
"746","lar.tri:cyl.ech",0.833333333333333,0.55425219941349,0.209006745238544,0.610450322834403,0.541563541477199,4
"747","lar.tri:cyl.ram",1.66666666666667,0.277126099706745,0.105760303984269,4.27277363432237,1.9305641875625e-05,4
"748","lar.tri:dense.u3",0,0,0,NA,NA,4
"749","lar.tri:ephedra",2.16666666666667,2.4633431085044,0.851951218709763,-0.321422072787328,0.74789055816897,4
"750","lar.tri:eri.coo",0,0.153958944281525,0.0590660778591609,-0.633484302420303,0.526417428612815,4
"751","lar.tri:eri.fas",0,0,0,NA,NA,4
"752","men.spi:amb.dum",0,0,0,NA,NA,4
"753","men.spi:amb.sal",0.375,0.785923753665689,0.255014782367612,-0.813726704530845,0.415801532267758,4
"754","men.spi:cyl.aca",0,0.0293255131964809,0.0115132454742536,-0.273304472529669,0.784619177586825,4
"755","men.spi:cyl.ech",0,0.105571847507331,0.0407229118720636,-0.523152987279682,0.600867794355751,4
"756","men.spi:cyl.ram",0,0.0527859237536657,0.0206123384943873,-0.367666866028408,0.713121649666187,4
"757","men.spi:dense.u3",0,0,0,NA,NA,4
"758","men.spi:ephedra",0.5,0.469208211143695,0.165628034376539,0.0756602890580649,0.939689370135455,4
"759","men.spi:eri.coo",0,0.0293255131964809,0.0115132454742536,-0.273304472529669,0.784619177586825,4
"760","men.spi:eri.fas",0,0,0,NA,NA,4
"761","men.spi:lar.tri",0.833333333333333,0.12316715542522,0.0473149329720199,3.2648322393315,0.00109528926649927,4
"762","noID:amb.dum",0,0,0,NA,NA,4
"763","noID:amb.sal",2.6,4.32258064516129,1.37585387125657,-1.46856579320488,0.14195059861174,4
"764","noID:cyl.aca",0,0.161290322580645,0.0617938010642897,-0.648837370078687,0.516443499939035,4
"765","noID:cyl.ech",0.35,0.580645161290323,0.218664355163137,-0.49323666325834,0.621845375071233,4
"766","noID:cyl.ram",0,0.290322580645161,0.110645252889828,-0.872799367250378,0.382772444571493,4
"767","noID:dense.u3",0,0,0,NA,NA,4
"768","noID:ephedra",1.54166666666667,2.58064516129032,0.891435979379763,-1.10042761151661,0.271145853510021,4
"769","noID:eri.coo",1,0.161290322580645,0.0617938010642897,3.37395432440917,0.00074096661360563,4
"770","noID:eri.fas",0,0,0,NA,NA,4
"771","noID:lar.tri",0.666666666666667,0.67741935483871,0.25408713356168,-0.0213317121420987,0.982981046959026,4
"772","noID:men.spi",0,0.129032258064516,0.0494998840765311,-0.579957550034409,0.561943244703556,4
"773","PG:amb.dum",0,0,0,NA,NA,4
"774","PG:amb.sal",0,0,0,NA,NA,4
"775","PG:cyl.aca",0,0,0,NA,NA,4
"776","PG:cyl.ech",0,0,0,NA,NA,4
"777","PG:cyl.ram",0,0,0,NA,NA,4
"778","PG:dense.u3",0,0,0,NA,NA,4
"779","PG:ephedra",0,0,0,NA,NA,4
"780","PG:eri.coo",0,0,0,NA,NA,4
"781","PG:eri.fas",0,0,0,NA,NA,4
"782","PG:lar.tri",0,0,0,NA,NA,4
"783","PG:men.spi",0,0,0,NA,NA,4
"784","PG:noID",0,0,0,NA,NA,4
"785","sal.mex:amb.dum",0,0,0,NA,NA,4
"786","sal.mex:amb.sal",1.125,4.91202346041056,1.55840829465418,-3.03359339461326,0.00241659896911665,4
"787","sal.mex:cyl.aca",0,0.183284457478006,0.0699306358601579,-0.693093617802546,0.488250802615229,4
"788","sal.mex:cyl.ech",0,0.659824046920821,0.247476225538941,-1.32635994270136,0.184720500469075,4
"789","sal.mex:cyl.ram",0,0.329912023460411,0.125217596308649,-0.932320990353795,0.351170663098872,4
"790","sal.mex:dense.u3",0,0,0,NA,NA,4
"791","sal.mex:ephedra",1.5,2.93255131964809,1.00929880049003,-1.42593690917348,0.153886554244053,4
"792","sal.mex:eri.coo",0.291666666666667,0.183284457478006,0.0699306358601579,0.409849359327239,0.681916455429596,4
"793","sal.mex:eri.fas",0,0,0,NA,NA,4
"794","sal.mex:lar.tri",0,0.769794721407625,0.287571553709404,-1.43549593436953,0.151145826052243,4
"795","sal.mex:men.spi",0.375,0.146627565982405,0.0560175696036413,0.964898318224977,0.334595743878617,4
"796","sal.mex:noID",1.875,0.806451612903226,0.300863602184043,1.94809157278982,0.0514040069942381,4
"797","sal.mex:PG",0,0,0,NA,NA,4
"798","tha.mon:amb.dum",0,0,0,NA,NA,4
"799","tha.mon:amb.sal",4.08333333333333,3.92961876832845,1.25347598717923,0.137295723848455,0.890797050304891,4
"800","tha.mon:cyl.aca",0,0.146627565982405,0.0563306321841124,-0.617793468824612,0.536711489244008,4
"801","tha.mon:cyl.ech",0.375,0.527859237536657,0.199322308747621,-0.342384215315588,0.732061765837566,4
"802","tha.mon:cyl.ram",0,0.263929618768328,0.100861604529066,-0.831046249897777,0.405947502385894,4
"803","tha.mon:dense.u3",0,0,0,NA,NA,4
"804","tha.mon:ephedra",1.58333333333333,2.34604105571848,0.812367881223138,-0.846217050051019,0.397431672102762,4
"805","tha.mon:eri.coo",0.5,0.146627565982405,0.0563306321841124,1.48888225986731,0.136518375819848,4
"806","tha.mon:eri.fas",0,0,0,NA,NA,4
"807","tha.mon:lar.tri",0.375,0.6158357771261,0.231609010084803,-0.500429932374643,0.616772381433239,4
"808","tha.mon:men.spi",1,0.117302052785924,0.0451237872364383,4.15536660486871,3.24766380986244e-05,4
"809","tha.mon:noID",0.833333333333333,0.645161290322581,0.242311962374715,0.382267760928533,0.702262765177278,4
"810","tha.mon:PG",0,0,0,NA,NA,4
"811","tha.mon:sal.mex",0.416666666666667,0.733137829912023,0.274242974777007,-0.604319193367109,0.545631448092925,4
"812","u2:amb.dum",0,0,0,NA,NA,4
"813","u2:amb.sal",0,0,0,NA,NA,4
"814","u2:cyl.aca",0,0,0,NA,NA,4
"815","u2:cyl.ech",0,0,0,NA,NA,4
"816","u2:cyl.ram",0,0,0,NA,NA,4
"817","u2:dense.u3",0,0,0,NA,NA,4
"818","u2:ephedra",0,0,0,NA,NA,4
"819","u2:eri.coo",0,0,0,NA,NA,4
"820","u2:eri.fas",0,0,0,NA,NA,4
"821","u2:lar.tri",0,0,0,NA,NA,4
"822","u2:men.spi",0,0,0,NA,NA,4
"823","u2:noID",0,0,0,NA,NA,4
"824","u2:PG",0,0,0,NA,NA,4
"825","u2:sal.mex",0,0,0,NA,NA,4
"826","u2:tha.mon",0,0,0,NA,NA,4
"827","u3:amb.dum",0,0,0,NA,NA,4
"828","u3:amb.sal",63.7083333333333,65.8211143695015,13.8734696614283,-0.56723359659053,0.570555485116138,4
"829","u3:cyl.aca",2.79166666666667,2.45601173020528,0.536081269944584,0.458434952146992,0.64663998546395,4
"830","u3:cyl.ech",9.43333333333333,8.841642228739,1.92321196556991,0.426659543169363,0.669627321842305,4
"831","u3:cyl.ram",4.54166666666667,4.4208211143695,0.963918500326312,0.123086525641635,0.90203858112196,4
"832","u3:dense.u3",0,0,0,NA,NA,4
"833","u3:ephedra",37.8083333333333,39.2961876832845,8.40600272345705,-0.51317519480912,0.60782877576051,4
"834","u3:eri.coo",0.5,2.45601173020528,0.536081269944584,-2.67150590242776,0.00755117444662209,4
"835","u3:eri.fas",0,0,0,NA,NA,4
"836","u3:lar.tri",9.45833333333333,10.3152492668622,2.24194866841052,-0.572302161009736,0.567117285963928,4
"837","u3:men.spi",0.833333333333333,1.96480938416422,0.428979214352772,-1.72753653642248,0.0840713493254695,4
"838","u3:noID",10.9,10.8064516129032,2.34808003762693,0.0610491829398982,0.951320039749955,4
"839","u3:PG",0,0,0,NA,NA,4
"840","u3:sal.mex",8.78333333333333,12.2800586510264,2.66613155008494,-2.14151307787734,0.032232684995318,4
"841","u3:tha.mon",8.325,9.82404692082111,2.13576019999552,-1.02574399247419,0.305012272078872,4
"842","u3:u2",0,0,0,NA,NA,4
"843","yuc.sch:amb.dum",0,0,0,NA,NA,4
"844","yuc.sch:amb.sal",1.08333333333333,0.982404692082111,0.318431010386721,0.178857332433082,0.858049726253129,4
"845","yuc.sch:cyl.aca",0,0.0366568914956012,0.0143722506680176,-0.305768851803337,0.759780645963652,4
"846","yuc.sch:cyl.ech",0,0.131964809384164,0.0508365734242561,-0.585288511985991,0.558353738060732,4
"847","yuc.sch:cyl.ram",0,0.0659824046920821,0.0257310467438768,-0.411338549462671,0.680824306433027,4
"848","yuc.sch:dense.u3",0,0,0,NA,NA,4
"849","yuc.sch:ephedra",0,0.586510263929619,0.206788600929118,-1.28977014304936,0.197130477298266,4
"850","yuc.sch:eri.coo",0,0.0366568914956012,0.0143722506680176,-0.305768851803337,0.759780645963652,4
"851","yuc.sch:eri.fas",0,0,0,NA,NA,4
"852","yuc.sch:lar.tri",0,0.153958944281525,0.0590660778591609,-0.633484302420303,0.526417428612815,4
"853","yuc.sch:men.spi",0,0.0293255131964809,0.0115132454742536,-0.273304472529669,0.784619177586825,4
"854","yuc.sch:noID",0,0.161290322580645,0.0617938010642897,-0.648837370078687,0.516443499939035,4
"855","yuc.sch:PG",0,0,0,NA,NA,4
"856","yuc.sch:sal.mex",0,0.183284457478006,0.0699306358601579,-0.693093617802546,0.488250802615229,4
"857","yuc.sch:tha.mon",0.75,0.146627565982405,0.0563306321841124,2.54222012421328,0.0110150777878286,4
"858","yuc.sch:u2",0,0,0,NA,NA,4
"859","yuc.sch:u3",0.916666666666667,2.45601173020528,0.536081269944584,-2.10242574705053,0.0355159977578392,4
"860","Jtot",213.866666666667,240.074780058651,18.7348360065374,-6.05495348464013,1.40458245604125e-09,4
"861","amb.dum:amb.dum",0,0,0,NA,NA,4
"862","amb.sal:amb.sal",21,13.0659824046921,6.8401877953583,3.03360580437765,0.00241649957585961,4
"863","cyl.aca:cyl.aca",0,0.0146627565982405,0.0111008787284637,-0.139167218191563,0.889318012476919,4
"864","cyl.ech:cyl.ech",0,0.224340175953079,0.164135299152846,-0.553740209451042,0.579756652669172,4
"865","cyl.ram:cyl.ram",0,0.0527859237536657,0.0395475019272653,-0.265435250718859,0.790674183601176,4
"866","dense.u3:dense.u3",0,0,0,NA,NA,4
"867","ephedra:ephedra",9.83333333333333,4.63343108504399,2.85495651447837,3.07748135690116,0.00208757896287766,4
"868","eri.coo:eri.coo",0,0.0146627565982405,0.0111008787284637,-0.139167218191563,0.889318012476919,4
"869","eri.fas:eri.fas",0,0,0,NA,NA,4
"870","lar.tri:lar.tri",0.75,0.30791788856305,0.223494417084435,0.935124859242743,0.349723956640681,4
"871","men.spi:men.spi",0,0.00879765395894428,0.00667790207021775,-0.107658135160511,0.914266879731679,4
"872","noID:noID",2.16666666666667,0.338709677419355,0.245189484889422,3.69160352663617,0.000222844655178001,4
"873","PG:PG",0,0,0,NA,NA,4
"874","sal.mex:sal.mex",6.83333333333333,0.439882697947214,0.315885066239755,11.3755071808433,5.53799836985433e-30,4
"875","tha.mon:tha.mon",0.75,0.278592375366569,0.202748168442048,1.04693117640686,0.295131321653186,4
"876","u2:u2",0,0,0,NA,NA,4
"877","u3:u3",88.75,82.0307917888563,19.968272232355,1.50365379435709,0.132670532214069,4
"878","yuc.sch:yuc.sch",1.25,0.0146627565982405,0.0111008787284637,11.7248381326392,9.50826146360593e-32,4
"879","amb.sal:amb.dum",0,0,0,NA,NA,4
"880","cyl.aca:amb.dum",0,0,0,NA,NA,4
"881","cyl.aca:amb.sal",2,0.982404692082111,0.617664943331939,1.29478786171345,0.195393420438417,4
"882","cyl.ech:amb.dum",0,0,0,NA,NA,4
"883","cyl.ech:amb.sal",5.58333333333333,3.5366568914956,2.19353637206923,1.38190048943588,0.167002257660624,4
"884","cyl.ech:cyl.aca",0,0.131964809384164,0.097969921079788,-0.421610827599485,0.673309101790963,4
"885","cyl.ram:amb.dum",0,0,0,NA,NA,4
"886","cyl.ram:amb.sal",2.16666666666667,1.7683284457478,1.10717267893199,0.378568347356325,0.705008430782701,4
"887","cyl.ram:cyl.aca",0,0.0659824046920821,0.0495668572203639,-0.296368776612137,0.766948467457914,4
"888","cyl.ram:cyl.ech",0,0.237536656891496,0.175446050558261,-0.567098948105097,0.570646957528961,4
"889","dense.u3:amb.dum",0,0,0,NA,NA,4
"890","dense.u3:amb.sal",0,0,0,NA,NA,4
"891","dense.u3:cyl.aca",0,0,0,NA,NA,4
"892","dense.u3:cyl.ech",0,0,0,NA,NA,4
"893","dense.u3:cyl.ram",0,0,0,NA,NA,4
"894","ephedra:amb.dum",0,0,0,NA,NA,4
"895","ephedra:amb.sal",12.3333333333333,15.7184750733138,9.11193591572763,-1.12142834616552,0.262105575896704,4
"896","ephedra:cyl.aca",0,0.586510263929619,0.399789679673983,-0.927598050512195,0.353616109345919,4
"897","ephedra:cyl.ech",0.75,2.11143695014663,1.41755083971705,-1.14347904852697,0.252839748719401,4
"898","ephedra:cyl.ram",0.5,1.05571847507331,0.716284191550202,-0.656617044738432,0.511427186365038,4
"899","ephedra:dense.u3",0,0,0,NA,NA,4
"900","eri.coo:amb.dum",0,0,0,NA,NA,4
"901","eri.coo:amb.sal",0,0.982404692082111,0.617664943331939,-1.25001133623632,0.211295406256658,4
"902","eri.coo:cyl.aca",0,0.0366568914956012,0.0276808210929108,-0.220326202862521,0.825617114582117,4
"903","eri.coo:cyl.ech",0,0.131964809384164,0.097969921079788,-0.421610827599485,0.673309101790963,4
"904","eri.coo:cyl.ram",0.5,0.0659824046920821,0.0495668572203639,1.9494479528265,0.0512419526463311,4
"905","eri.coo:dense.u3",0,0,0,NA,NA,4
"906","eri.coo:ephedra",1.5,0.586510263929619,0.399789679673983,1.44473396367274,0.148532626070656,4
"907","eri.fas:amb.dum",0,0,0,NA,NA,4
"908","eri.fas:amb.sal",0,0,0,NA,NA,4
"909","eri.fas:cyl.aca",0,0,0,NA,NA,4
"910","eri.fas:cyl.ech",0,0,0,NA,NA,4
"911","eri.fas:cyl.ram",0,0,0,NA,NA,4
"912","eri.fas:dense.u3",0,0,0,NA,NA,4
"913","eri.fas:ephedra",0,0,0,NA,NA,4
"914","eri.fas:eri.coo",0,0,0,NA,NA,4
"915","lar.tri:amb.dum",0,0,0,NA,NA,4
"916","lar.tri:amb.sal",0.75,4.12609970674487,2.55103338404948,-2.11376738818545,0.03453513963424,4
"917","lar.tri:cyl.aca",0,0.153958944281525,0.11384565495272,-0.45629603444919,0.648177115172595,4
"918","lar.tri:cyl.ech",1.5,0.55425219941349,0.403075466271774,1.48964285355556,0.136318167886667,4
"919","lar.tri:cyl.ram",1.75,0.277126099706745,0.203880810982894,3.26195067925486,0.00110648393006447,4
"920","lar.tri:dense.u3",0,0,0,NA,NA,4
"921","lar.tri:ephedra",1.66666666666667,2.4633431085044,1.64796915724303,-0.620593804105499,0.534866917341604,4
"922","lar.tri:eri.coo",0,0.153958944281525,0.11384565495272,-0.45629603444919,0.648177115172595,4
"923","lar.tri:eri.fas",0,0,0,NA,NA,4
"924","men.spi:amb.dum",0,0,0,NA,NA,4
"925","men.spi:amb.sal",0,0.785923753665689,0.49464575678394,-1.11746330576469,0.263796280520089,4
"926","men.spi:cyl.aca",0,0.0293255131964809,0.0221733925128704,-0.196938011519093,0.843876047242236,4
"927","men.spi:cyl.ech",0,0.105571847507331,0.0784759154622034,-0.376859898170343,0.706277724495432,4
"928","men.spi:cyl.ram",0,0.0527859237536657,0.0397046761256082,-0.264909356210651,0.791079290548319,4
"929","men.spi:dense.u3",0,0,0,NA,NA,4
"930","men.spi:ephedra",0.75,0.469208211143695,0.320202547279516,0.496217426894196,0.619741017003822,4
"931","men.spi:eri.coo",0,0.0293255131964809,0.0221733925128704,-0.196938011519093,0.843876047242236,4
"932","men.spi:eri.fas",0,0,0,NA,NA,4
"933","men.spi:lar.tri",0,0.12316715542522,0.0911922315101767,-0.407864578208307,0.683373099401977,4
"934","noID:amb.dum",0,0,0,NA,NA,4
"935","noID:amb.sal",2,4.32258064516129,2.66968525259117,-1.42148005813331,0.155177246937536,4
"936","noID:cyl.aca",0,0.161290322580645,0.119108830605156,-0.467343632753571,0.640254043852979,4
"937","noID:cyl.ech",0.5,0.580645161290323,0.421719653803188,-0.124184214371822,0.901169420590509,4
"938","noID:cyl.ram",0,0.290322580645161,0.213307874108454,-0.628604335303902,0.529608121392234,4
"939","noID:dense.u3",0,0,0,NA,NA,4
"940","noID:ephedra",1.75,2.58064516129032,1.72440445954469,-0.632551617894746,0.52702649043162,4
"941","noID:eri.coo",1,0.161290322580645,0.119108830605156,2.43018689031857,0.0150910389638044,4
"942","noID:eri.fas",0,0,0,NA,NA,4
"943","noID:lar.tri",0,0.67741935483871,0.490102226053939,-0.96764100388917,0.333223691497284,4
"944","noID:men.spi",0,0.129032258064516,0.0954079557042168,-0.417739942196979,0.676137265643426,4
"945","PG:amb.dum",0,0,0,NA,NA,4
"946","PG:amb.sal",0,0,0,NA,NA,4
"947","PG:cyl.aca",0,0,0,NA,NA,4
"948","PG:cyl.ech",0,0,0,NA,NA,4
"949","PG:cyl.ram",0,0,0,NA,NA,4
"950","PG:dense.u3",0,0,0,NA,NA,4
"951","PG:ephedra",0,0,0,NA,NA,4
"952","PG:eri.coo",0,0,0,NA,NA,4
"953","PG:eri.fas",0,0,0,NA,NA,4
"954","PG:lar.tri",0,0,0,NA,NA,4
"955","PG:men.spi",0,0,0,NA,NA,4
"956","PG:noID",0,0,0,NA,NA,4
"957","sal.mex:amb.dum",0,0,0,NA,NA,4
"958","sal.mex:amb.sal",0.75,4.91202346041056,3.02409945186108,-2.39335151729557,0.0166952373468987,4
"959","sal.mex:cyl.aca",0,0.183284457478006,0.134812150646838,-0.499184532280036,0.617649390282355,4
"960","sal.mex:cyl.ech",0,0.659824046920821,0.47735228060231,-0.955011581241964,0.33957184031317,4
"961","sal.mex:cyl.ram",0,0.329912023460411,0.241435492437185,-0.671425121312516,0.501949745903332,4
"962","sal.mex:dense.u3",0,0,0,NA,NA,4
"963","sal.mex:ephedra",1.75,2.93255131964809,1.9525979558287,-0.846279034507572,0.397397100783142,4
"964","sal.mex:eri.coo",0.5,0.183284457478006,0.134812150646838,0.862590871779902,0.388362450943392,4
"965","sal.mex:eri.fas",0,0,0,NA,NA,4
"966","sal.mex:lar.tri",0,0.769794721407625,0.554764831263561,-1.03352376648607,0.301358854229281,4
"967","sal.mex:men.spi",0.5,0.146627565982405,0.107985984820484,1.07534785026145,0.282219020515687,4
